_id,X,Y,ObjectID,Loc_name,Status,Score,Match_type,Match_addr,User_fld,Addr_type,Side,ARC_Street,ARC_City,ARC_State,ARC_ZIP,AffidavitID,County,CDSCode,School,Street,City,State,Zip,MailingStreet,MailingCity,MailingState,MailingZip,Telephone,Email,Email2,PublicDistrict,SiteAdministratorSalutation,SiteAdministratorFirstName,SiteAdministratorLastName,SiteAdministratorTitle,SiteAdministratorEmail,SchoolType,SchoolAccommodations,LowGrade,HighGrade,KindergartenEnrollment,Grade1Enrollment,Grade2Enrollment,Grade3Enrollment,Grade4Enrollment,Grade5Enrollment,Grade6Enrollment,Grade7Enrollment,Grade8Enrollment,Grade9Enrollment,Grade10Enrollment,Grade11Enrollment,Grade12Enrollment,UngradedElementaryEnrollmnet,UngradedSecondaryEnrollment,TotalEnrollment,DiplomaOffered,Graduates2015_16,FullTimeTeachers,PartTimeTeachers,AdministrativeStaff,OtherStaff,OffersSpecialEducationServices,TaxExempt501,TaxExempt23701,TaxExempt214,TaxExempt,ReligiousClassification,ReligiousDenomination,Director_PrincipalOfficerSaluta,Director_PrincipalOfficerFirstN,Director_PrincipalOfficerLastNa,Director_PrincipalOfficerTitle,Director_PrincipalOfficerEmail,CustodianofRecordsSalutation,CustodianofRecordsFirstName,CustodianofRecordsLastName,CustodianofRecordsEmail
2456,-13494966.8211223,4550886.04663447,2456,streets,M,100,A,"787 W YOSEMITE AVE, Manteca, CA, 95337",,Address,L,787 W. Yosemite Ave.,Manteca,CA,95337,215933,San Joaquin,39685930132456,Ponit Quest Education Manteca,787 W. Yosemite Ave.,Manteca,CA,95337,6600 44th Street,Sacramento,CA,95823,916-422-0571,rjaggers@pointquested.com,,Manteca Unified,Ms.,Susan,Mead,Director,smead@pointquested.com,Coeducational,Day Only,K,8,0,0,0,0,8,3,6,11,4,0,0,0,0,11,0,43,No,0,4,0,2,38,Yes,No,No,No,No,Non-religious,,Mrs.,Ronda,Jaggers,Other,rjaggers@pointquested.com,Ms.,Pahoa Shee,Thao,sthao@pointquested.com
2457,-13506582.3286,4580576.82002029,2457,streets,M,100,A,"1635 W BENJAMIN HOLT DR, Stockton, CA, 95207",,Address,L,1635 West Benjamin Holt Drive,Stockton,CA,95207,198404,San Joaquin,39685696978290,Presentation Parish School,1635 West Benjamin Holt Drive,Stockton,CA,95207,,,,,209-472-2140,principal@presentationschool.org,,Lincoln Unified,Mr.,Frederick,Medina,President,fmedina@presentationschool.org,Coeducational,Day Only,K,8,26,33,31,26,31,30,36,29,35,0,0,0,0,0,0,277,No,0,11,3,4,15,No,Yes,No,No,Yes,Religious,Roman Catholic,Mrs.,Maria,Amen,Principal,principal@presentationschool.org,Mrs.,Jeana,Saccomagno,office@presentationschool.org
2458,-13484542.8626686,4543003.22191616,2458,parcels,T,92.87,A,"435 MAPLE AVE, RIPON, CA 95366",0,Address,,435 North Maple Avenue,Ripon,CA,95366,201186,San Joaquin,39686506939869,Ripon Christian,435 North Maple Avenue,Ripon,CA,95366,,,,,209-599-2155,esegaar@rcschools.com,,Ripon Unified,Mr.,Eric,Segaar,Superintendent,esegaar@rcschools.com,Coeducational,Day Only,K,12,59,62,50,48,44,53,54,30,47,55,38,52,50,0,0,642,Yes,68,42,5,4,5,No,Yes,Yes,No,Yes,Religious,Reformed,Mr.,Eric,Segaar,Superintendent,esegaar@rcschools.com,Mrs.,Sally,Hidalgo,shidalgo@rcschools.com
2459,-13503544.2742017,4580063.82505424,2459,parcels,M,90.02,A,"5648 N EL DORADO ST, STOCKTON, CA 95207",0,Address,,5648 North El Dorado,Stockton,CA,95207,193209,San Joaquin,39686766939920,Saint Mary's High School,5648 North El Dorado,Stockton,CA,95207,PO Box 7247,Stockton,,95267,209-957-3340,pmorelli@saintmaryshighschool.org,ksmith@saintmaryshighschool.org,Stockton Unified,Mr.,Peter,Morelli,President,pmorelli@saintmaryshighschool.org,Coeducational,Day Only,9,12,0,0,0,0,0,0,0,0,0,174,222,226,210,0,0,832,Yes,210,47,3,8,29,No,Yes,Yes,Yes,Yes,Religious,Roman Catholic,Mrs.,Kathy,Smith,Principal,ksmith@saintmaryshighschool.org,Mrs.,Su,Towne,sutowne@saintmaryshighschool.org
2460,-13488121.2971635,4542363.7618743,2460,parcels,M,92.87,A,"24225 S FREDERICK RD, RIPON, CA 95366",0,Address,,24225 Frederick Road,Ripon,CA,95366,201154,San Joaquin,39686507090236,Sierra View Christian,24225 Frederick Road,Ripon,CA,95366,,,,,209-499-8125,sierraviewchristianschool@outlook.com,,Ripon Unified,Mrs.,Ruth,Enas,Administrator,ruth.a.enas@gmail.com,Coeducational,Day Only,K,12,0,7,0,9,4,4,4,3,6,6,9,10,8,0,0,70,Yes,8,36,0,2,0,No,Yes,Yes,No,Yes,Religious,Not affiliate with any denomination,Mr.,Gary,Cover,Principal,debbiecover@aol.com,Mrs.,Ruth,Enas,ruth.a.enas@gmail.com
2461,,,2461,,U,0,A,,,,,10623 East Highway 120,Manteca,CA,95336,193796,San Joaquin,39685936203327,South San Joaquin Education Center,10623 East Highway 120,Manteca,CA,95336,PO Box 1358,Manteca,CA,95336,209-824-0900,bsteves.ssjec@yahoo.com,,Manteca Unified,Ms.,Bronwyn,Steve,Principal,bsteves.ssjec@yahoo.com,Coeducational,Day Only,5,12,0,0,0,0,0,0,0,1,1,1,2,2,3,0,0,10,No,2,1,0,1,4,No,Yes,No,No,Yes,Non-religious,,Mr.,Gregory,Potts,Executive Director,,Ms.,Bronwyn,Steves,bsteves.ssjec@yahoo.com
2462,-13500373.2847391,4598020.96425436,2462,parcels,M,100,A,"200 S PLEASANT AVE, LODI, CA 95240",0,Address,,200 South Pleasant Avenue,Lodi,CA,95240,200078,San Joaquin,39685856978308,St. Anne Elementary,200 South Pleasant Avenue,Lodi,CA,95240,,,,,209-333-7580,rherold@stanneslodi.org,tbutler@stocktondiocese.org,Lodi Unified,Mrs.,Rose,Herold,Principal,rherold@stanneslodi.org,Coeducational,Day Only,K,8,26,19,24,21,26,26,23,30,35,0,0,0,0,0,0,230,No,0,9,7,1,13,No,Yes,Yes,Yes,Yes,Religious,Roman Catholic,Fr.,Brandon,Ware,Administrator,bware@stanneslodi.org,Mrs.,Rose,Herold,rherold@stanneslodi.org
2463,-13493039.2678116,4551494.15733378,2463,streets,M,87.35,A,"323 N FREMONT ST, Manteca, CA, 95336",,Address,L,323 North Fremont Avenue,Manteca,CA,95336,194732,San Joaquin,39685936978316,St. Anthony of Padua,323 North Fremont Avenue,Manteca,CA,95336,,,,,209-823-4513,susie.dickert@sasmanteca.org,susie.dickert@sasmanteca.org,Manteca Unified,Mrs.,Susan,Dickert,Principal,susie.dickert@sasmanteca.org,Coeducational,Day Only,K,8,36,30,24,30,29,28,30,18,29,0,0,0,0,0,0,254,No,0,9,1,1,14,No,Yes,No,No,Yes,Religious,Roman Catholic,Fr.,Chad,Wahl,Other,frchadwahl@st-anthonys.org,Mrs.,Susie,Dickert,susie.dickert@sasmanteca.org
2464,-13517383.0626758,4543274.9936078,2464,parcels,M,100,A,"165 W EATON AVE, TRACY, CA 95376",0,Address,,165 West Eaton Avenue,Tracy,CA,95376,196572,San Joaquin,39754996978324,St. Bernard's Catholic Elementary,165 West Eaton Avenue,Tracy,CA,95376,,,,,209-835-8018,pparedes@st-bernardschool.org,,Tracy Joint Unified,Ms.,PATRICIA,PAREDES,Principal,pparedes@st-bernardschool.org,Coeducational,Day Only,K,8,18,25,20,16,26,26,28,26,27,0,0,0,0,0,0,212,No,0,12,3,1,15,No,Yes,No,No,Yes,Religious,Roman Catholic,Ms.,PATRICIA,PAREDES,Principal,pparedes@st-bernardschool.org,Ms.,PATRICIA,PAREDES,pparedes@st-bernardschool.org
2465,-13501576.1518383,4569821.14283926,2465,parcels,M,100,A,"144 W 5TH ST, STOCKTON, CA 95206",0,Address,,144 West 5th Street,Stockton,CA,95206,195318,San Joaquin,39686766978332,St. George Parish School,144 West 5th Street,Stockton,CA,95206,,,,,209-463-1540,stgeorgeoffice@comcast.net,,Stockton Unified,Mrs.,Pam,Moors,Principal,pmoors@stgeorgestockton.org,Coeducational,Day Only,K,8,15,7,9,13,7,11,14,6,11,0,0,0,0,0,0,93,No,0,5,0,2,4,No,Yes,No,No,Yes,Religious,Roman Catholic,Mr.,Tom,Butler,Administrator,tbutler@stocktondiocese.org,Mrs.,Pam,Moors,pmoors@stgeorgestockton.org
2466,-13502803.8087863,4577322.75574766,2466,parcels,M,100,A,"4005 N SUTTER ST, STOCKTON, CA 95204",0,Address,,4005 North Sutter Street,Stockton,CA,95204,193149,San Joaquin,39686766978357,St. Luke School,4005 North Sutter Street,Stockton,CA,95204,,,,,209-464-0801,jrieschick@stlukestockton.com,tbutler@stocktondiocese.org,Stockton Unified,Mr.,John,Rieschick,Principal,jrieschick@stlukestockton.com,Coeducational,Day Only,K,8,30,33,23,25,15,29,30,27,25,0,0,0,0,0,0,237,No,0,13,0,1,11,No,Yes,No,No,Yes,Religious,Roman Catholic,Mr.,John,Rieschick,Principal,jrieschick@stlukestockton.com,Mrs.,Lindsey,Nance,lnance@stlukestockton.com
2467,-13503661.4414166,4598256.69417112,2467,parcels,M,100,A,"2400 OXFORD WAY, LODI, CA 95242",0,Address,,2400 Oxford Way,Lodi,CA,95242,206401,San Joaquin,39685856978365,St. Peter Evangelical Lutheran,2400 Oxford Way,Lodi,CA,95242,,,,,209-333-2225,school@stpeterlodi.org,,Lodi Unified,Mr.,David,Warmbier,Principal,dwarmbier@stpeterlodi.com,Coeducational,Day Only,K,8,24,17,13,19,22,6,12,4,11,0,0,0,0,0,0,128,No,0,11,5,1,6,No,Yes,No,No,Yes,Religious,Lutheran,Mr.,David,Warmbier,Principal,dwarmbier@stpeterlodi.com,Mrs.,Donna,Kah,dkah@stpeterlodi.org
2468,-13502688.4619789,4574577.17667681,2468,parcels,M,90.02,A,"116 W WILLOW ST, STOCKTON, CA 95202",0,Address,,116 West Willow,Stockton,CA,95202,202838,San Joaquin,39686767097686,Stockton Accelerated Institute of Learning,116 West Willow,Stockton,CA,95202,,,,,209-547-9000,Administrator@learnatsail.com,,Stockton Unified,Mr.,Anthony,Bleha,Administrator,Administrator@learnatsail.com,Coeducational,Day Only,K,12,10,11,2,4,5,1,1,7,3,2,3,1,2,0,0,52,Yes,0,4,2,1,3,No,Yes,No,No,Yes,Religious,Apostolic,Rev.,Abner,Arias,Principal,AbnerMirna@Learnatsail.com,Mrs.,Aldiany,Bleha,AldianyBleha@learnatsail.com
2469,-13498277.1806949,4580909.42955873,2469,streets,M,89.16,A,"5480 N CA 99, Stockton, CA, 95212",,Address,R,5480 North Highway 99,Stockton,CA,95212,193324,San Joaquin,39685857060478,Stockton Baptist School,5480 North Highway 99,Stockton,CA,95212,,,,,209-931-6101,info.sbchurch@gmail.com,klopez.sbchurch@gmail.com,Lodi Unified,Rev.,Stephen,Kihlthau,Administrator,pastor.sbchurch@gmail.com,Coeducational,Day Only,K,12,7,6,5,7,2,4,4,1,1,5,2,0,2,0,0,46,No,0,5,0,2,1,No,Yes,No,No,Yes,Religious,Baptist,Mrs.,April,Hernandez,Principal,aprilhernandez829@yahoo.com,Mrs.,Kelly,Lopez,klopez.sbchurch@gmail.com
2470,-13502565.3052188,4583889.40593547,2470,streets,M,100,A,"9021 WEST LN, Stockton, CA, 95210",,Address,L,9021 West Lane,Stockton,CA,95210,207838,San Joaquin,39685856978225,Stockton Christian Academy,9021 West Lane,Stockton,CA,95210,,,,,209-957-3043,sca@stocktonacademy.org,,Lodi Unified,Rev.,Tim,Miller,Principal,tmiller@stocktonacademy.org,Coeducational,Day Only,K,12,15,15,9,6,15,12,6,8,11,6,6,11,12,0,0,132,Yes,7,13,2,2,2,No,Yes,No,No,Yes,Religious,Pentacostal,Rev.,Tim,Miller,Principal,tmiller@stocktonacademy.org,Mrs.,Rachel,Regnart,
2471,-13517846.437292,4541277.98933513,2471,parcels,M,100,A,"489 W MOUNT DIABLO AVE, TRACY, CA 95376",0,Address,,489 West Mt. Diablo Avenue,Tracy,CA,95376,194702,San Joaquin,39754996152508,Tracy Baptist Academy,489 West Mt. Diablo Avenue,Tracy,CA,95376,,,,,209-833-0203,tracy.academy16@yahoo.com,,Tracy Joint Unified,Rev.,CARLOS,DONA,Administrator,cdona@sbcglobal.net,Coeducational,Day Only,6,12,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,6,Yes,0,1,0,1,0,No,No,No,Yes,Yes,Religious,Baptist,Rev.,CARLOS,DONA,Administrator,cdona@sbcglobal.net,Mrs.,REBECA,DONA,beckdona@yahoo.com
2472,-13517196.8711426,4544352.58737662,2472,streets,M,100,A,"126 W 21ST ST, Tracy, CA, 95376",,Address,L,126 West 21st Street,Tracy,CA,95376,201336,San Joaquin,39754996978399,Tracy Seventh-day Adventist Christian,126 West 21st Street,Tracy,CA,95376,,,,,209-835-6607,tracysdaelementary@gmail.com,,Tracy Joint Unified,Mr.,Jim,Beierle,Principal,tracysdaelementary@gmail.com,Coeducational,Day Only,K,8,2,4,1,1,4,3,1,0,4,0,0,0,0,0,0,20,No,0,2,0,0,2,No,Yes,No,No,Yes,Religious,Seventh-day Adventist,Mrs.,Coreen,Hicks,Superintendent,superintendent@nccsda.com,Mr.,Bill,Keresoma,superintendent@nccsda.com
2473,-13506090.8399124,4601920.44018933,2473,parcels,M,100,A,"19365 PERRYMAN RD, LODI, CA 95242",0,Address,,19365 Perryman Road,Lodi,CA,95242,194164,San Joaquin,39685856152896,Valley Oak Academy,19365 Perryman Road,Lodi,CA,95242,,,,,916-716-5972,melisachibanda@yahoo.com,,Lodi Unified,Mrs.,Melisa,Chibanda,Administrator,melisachibanda@yahoo.com,Coeducational,Day Only,9,12,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,Yes,0,1,1,1,0,No,No,No,No,No,Non-religious,,Mrs.,Carolyn,Krienke,Principal,,Mrs.,Carolyn,Krienke,
2474,-13519669.2677936,4542474.09018789,2474,parcels,M,100,A,"1790 SEQUOIA BLVD, TRACY, CA 95376",0,Address,,1790 Sequoia Boulevard,Tracy,CA,95376,195404,San Joaquin,39754997094634,West Valley Christian Academy,1790 Sequoia Boulevard,Tracy,CA,95376,,,,,209-832-4072,tvarvell@wvcatracy.com,,Tracy Joint Unified,Rev.,Brian,Richardson,Executive Director,tsmith@wvcatracy.com,Coeducational,Day Only,K,8,22,14,10,13,15,17,8,16,12,0,0,0,0,0,0,127,No,0,10,1,2,10,No,Yes,No,No,Yes,Religious,Assembly of God,Mrs.,Teresa,Smith,Principal,tsmith@tracy.com,Mrs.,Teresa,Smith,tsmith@wvcatracy.com
2475,-13441721.2894637,4252611.73319574,2475,parcels,M,100,A,"3025 ADELAIDA RD, PASO ROBLES, CA 93446",0,Address,,3025 Adelaida Road,Paso Robles,CA,93446,194061,San Luis Obispo,40754576930671,ACTS Advanced Christian Training Schools,3025 Adelaida Road,Paso Robles,CA,93446,PO Box 97,Paso Robles,CA,93447,805-239-0707,info@actsedu.org,acts@actsedu.org,Paso Robles Joint Unified,Mr.,William,Thompson,Superintendent,wthompson@actsedu.org,Coeducational,Day Only,K,12,3,6,7,10,5,3,8,7,7,4,9,3,10,0,0,82,No,0,5,22,4,1,No,No,No,No,No,Religious,Not affiliate with any denomination,Mr.,William,Thompson,Superintendent,wthompson@actsedu.org,Mrs.,Sylvia,Charles,registrar@actsedu.org
2476,-13431215.2194159,4200598.58444076,2476,streets,M,100,A,"2240 EMILY ST, San Luis Obispo, CA, 93401",,Address,R,"2240 Emily Street, Unit 202",San Luis Obispo,CA,93401,194262,San Luis Obispo,40688096152920,Cafe Sydney Christian School,"2240 Emily Street, Unit 202",San Luis Obispo,CA,93401,,,,,805-439-1037,rikkamasonss@yahoo.com,,San Luis Coastal Unified,Miss,Erika,Mason,Administrator,rikkamasonss@yahoo.com,Coeducational,Day Only,K,12,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,8,Yes,0,1,0,1,0,Yes,No,No,No,No,Religious,Not affiliate with any denomination,Miss,Erika,Mason,Principal,rikkamasonss@yahoo.com,Miss,Erika,Mason,rikkamasonss@yahoo.com
2477,-13412026.5528032,4232663.44783127,2477,parcels,M,100,A,"4144 HORD VALLEY RD, CRESTON, CA 93432",0,Address,,4144 Hord Valley Road,Creston,CA,93432,203342,San Luis Obispo,40754577096993,Calvary Christian,4144 Hord Valley Road,Creston,CA,93432,PO Box 404,Creston,CA,93432,805-674-1893,ccs.nc2013@gmail.com,,Atascadero Unified,Mrs.,Carol,Prebor,Director,ccs.nc2013@gmail.com,Coeducational,Day Only,1,12,0,2,0,0,1,0,2,0,0,1,0,0,0,0,0,6,Yes,0,3,3,1,0,No,No,No,No,No,Religious,Interdenominational,Mrs.,Carol,Prebor,Director,ccs.nc2013@gmail.com,Mrs.,Carol,Prebor,ccs.nc2013@gmail.com
2478,-13435622.9547288,4232129.68887245,2478,parcels,M,100,A,"3025 MONTEREY RD, ATASCADERO, CA 93422",0,Address,,3025 Monterey Road,Atascadero,CA,93422,201874,San Luis Obispo,40687007040066,Children's House Montessori,3025 Monterey Road,Atascadero,CA,93422,,,,,805-466-5068,office@childrenshouse.cc,,Atascadero Unified,Ms.,Korey,Dudley,Director,office@childrenshouse.cc,Coeducational,Day Only,K,6,10,9,10,12,6,11,8,0,0,0,0,0,0,0,0,66,No,0,10,2,1,1,No,No,No,No,No,Non-religious,,Ms.,Korey,Dudley,Director,office@childrenshouse.cc,Ms.,Korey,Dudley,office@childrenshouse.cc
2479,,,2479,,U,0,A,,,,,1005 North Oak Park Boulevard,Pismo Beach,CA,93449,207108,San Luis Obispo,40687596978423,Coastal Christian School,1005 North Oak Park Boulevard,Pismo Beach,CA,93449,,,,,805-489-1213,mr.rehnberg@coastalchristianschool.com,,Lucia Mar Unified,Mr.,Dave,Rehnberg,Head of School,mr.rehnberg@coastalchristianschool.com,Coeducational,Day Only,K,12,14,16,15,18,18,21,23,20,13,9,9,11,3,0,0,190,Yes,5,14,15,3,7,No,Yes,No,No,Yes,Religious,Evangelical,Mr.,Dave,Rehnberg,Head of School,mr.rehnberg@coastalchristianschool.com,Mrs.,Sonia,Bartlett,mrs.bartlett@coastalchristianschool.com
2480,-13434318.3999464,4228707.39231521,2480,parcels,M,100,A,"6955 LOS GATOS RD, ATASCADERO, CA 93422",0,Address,,6955 Los Gatos Road,Atascadero,CA,93422,197755,San Luis Obispo,40687007103773,Cornerstone Christian,6955 Los Gatos Road,Atascadero,CA,93422,PO BOX 2363,Atascadero,CA,93423,805-466-2546,info@ccsatascadero.org,,Atascadero Unified,Mr.,Domenic,santangelo,Administrator,info@ccsatascadero.org,Coeducational,Day Only,1,12,0,0,0,1,0,0,0,0,0,2,0,4,1,0,1,9,Yes,0,6,0,2,0,No,No,No,No,No,Religious,Not affiliate with any denomination,Mrs.,patricia,santangelo,Executive Director,patty@ccsatascadero.org,Mrs.,patricia,santangelo,patty@ccsatascadero.org
2481,-13427197.1034339,4179338.48561984,2481,parcels,M,100,A,"1089 BADEN AVE, GROVER BEACH, CA 93433",0,Address,,1089 Baden Avenue,Grover Beach,CA,93433,212871,San Luis Obispo,40687596153233,Dandy Lion Montessori School,1089 Baden Avenue,Grover Beach,CA,93433,,,,,805-481-1735,office@dandylionmontessori.com,ann@montessori-iapm.org,Lucia Mar Unified,Mrs.,Joan,Romero,Administrator,office@dandylionmontessori.com,Coeducational,Day Only,K,3,18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,25,No,0,4,1,1,1,No,No,No,No,No,Non-religious,,Ms.,Ann,Balasuriya,Director,ann@montessori-iapm.org,Ms.,Ann,Balasuriya,ann@montessori-iapm.org
2482,-13449907.9565838,4208942.24413506,2482,parcels,M,90.02,A,"1480 SANTA YSABEL AVE, LOS OSOS, CA 93402",0,Address,,1480 Santa Ysabel,Los Osos,CA,93402,201372,San Luis Obispo,40688097078454,Heartland Christian Academy,1480 Santa Ysabel,Los Osos,CA,93402,,,,,805-924-1930,heartlandacademy805@gmail.com,,Coast Unified,Mrs.,Heather,Copple,Administrator,Shade102@sbcglobal.net,Coeducational,Day Only,1,12,0,2,4,1,2,1,3,0,1,0,1,3,2,0,0,20,Yes,2,0,12,2,0,No,No,No,No,No,Religious,Interdenominational,Mrs.,Heather,Copple,Director,Shade102@sbcglobal.net,Mrs.,Heather,Copple,Shade102@sbcglobal. Net
2483,-13421178.2512607,4185950.35093826,2483,parcels,M,100,A,"1736 DEER CANYON RD, ARROYO GRANDE, CA 93420",0,Address,,1736 Deer Canyon Road,Arroyo Grande,CA,93420,197428,San Luis Obispo,40687597077746,Highland Preparatory School,1736 Deer Canyon Road,Arroyo Grande,CA,93420,PO Box 1380,Arroyo Grande,CA,93421,805-474-4697,joyandbelle@gmail.com,,Lucia Mar Unified,Mrs.,Joy,Unger,Administrator,joyandbelle@gmail.com,Coeducational,Day Only,K,12,1,2,1,3,1,1,0,1,0,0,1,0,1,0,0,12,Yes,1,6,6,2,1,No,Yes,No,No,Yes,Religious,Not affiliate with any denomination,Mrs.,Joy,Unger,Administrator,joyandbelle@gmail.com,Mrs.,Joy,Unger,joyandbelle@gmail.com
2484,-13432882.6007089,4201337.63420885,2484,streets,M,100,A,"416 HIGUERA ST, San Luis Obispo, CA, 93401",,Address,L,416 Higuera Street,San Luis Obispo,CA,93401,200762,San Luis Obispo,40688096153639,Lindamood-Bell Academy,416 Higuera Street,San Luis Obispo,CA,93401,,,,,800-233-1819,academy@lindamoodbell.com,,San Luis Coastal Unified,Ms.,Tara,Reynolds,Director,tara.reynolds@lindamoodbell.com,Coeducational,Day Only,K,12,0,0,5,7,6,5,2,4,8,3,1,1,0,0,0,42,Yes,0,1,0,1,1,Yes,No,No,No,No,Non-religious,,Ms.,Tara,Reynolds,Director,tara.reynolds@lindamoodbell.com,Ms.,Lillian,Ramsden,lillian.ramsden@lindamoodbell.com
2485,-13432539.54877,4202087.28360886,2485,parcels,M,100,A,"682 PALM ST, SAN LUIS OBISPO, CA 93401",0,Address,,682 Palm Street,San Luis Obispo,CA,93401,201895,San Luis Obispo,40688096930739,Mission College Preparatory Catholic High School,682 Palm Street,San Luis Obispo,CA,93401,,,,,805-543-2131,schools@dioceseofmonterey.org,aarena@missionprep.org,San Luis Coastal Unified,Mrs.,Amy,Arena,Other,aarena@missionprep.org,Coeducational,Day Only,9,12,0,0,0,0,0,0,0,0,0,98,70,80,105,0,0,353,Yes,0,17,10,9,18,No,Yes,Yes,Yes,Yes,Religious,Roman Catholic,Mr.,Mike,Susank,Principal,msusank@missionprep.org,Mrs.,Amy,Arena,aarena@missionprep.org
2486,-13433723.1427918,4196798.97495401,2486,parcels,M,100,A,"4200 S HIGUERA ST, SAN LUIS OBISPO, CA 93401",0,Address,,4200 South Higuera Street,San Luis Obispo,CA,93401,193560,San Luis Obispo,40688096999403,Montessori Children's,4200 South Higuera Street,San Luis Obispo,CA,93401,,,,,805-544-6691,mcsofslo@gmail.com,,San Luis Coastal Unified,Mrs.,Mary,Kern,Administrator,mcsofslo@gmail.com,Coeducational,Day Only,K,6,10,7,6,15,6,9,2,0,0,0,0,0,0,0,0,55,No,0,6,8,1,0,No,No,No,No,No,Non-religious,,Mrs.,Mary,Kern,Administrator,,Mrs.,Mary,Kern,kernzooslo@gmail.com
2487,-13432814.1800763,4230044.23025645,2487,parcels,T,90.02,A,"6225 ATASCADERO AVE, ATASCADERO, CA 93422",0,Address,,6225 Atascadero Mall,Atascadero,CA,93422,198621,San Luis Obispo,40687006999411,North County Christian,6225 Atascadero Mall,Atascadero,CA,93422,PO Box 6017,Atascadero,CA,93423,805-466-4457,nccs@nccsonline.org,,Atascadero Unified,Dr.,Robert,McLaughlin,Administrator,Dr.bob@nccsonline.org,Coeducational,Day Only,K,12,6,5,9,16,5,9,8,2,5,3,3,4,2,0,0,77,No,0,8,1,1,4,No,Yes,No,No,Yes,,,Mr.,Ken,Hutchinson,Principal,khutchinson@nccsonline.org,Mrs.,Lucy,Hutchinson,lhutchinson@nccsonline.org
2488,-13432543.9119374,4202236.36236415,2488,parcels,M,100,A,"761 BROAD ST, SAN LUIS OBISPO, CA 93401",0,Address,,761 Broad Street,San Luis Obispo,CA,93401,196312,San Luis Obispo,40688096978431,Old Mission School,761 Broad Street,San Luis Obispo,CA,93401,,,,,805-543-6019,bjwoods@omsslo.com,,San Luis Coastal Unified,Mrs.,Tina,Ballantyne,Principal,tballantyne@omsslo.com,Coeducational,Day Only,K,8,20,16,30,31,35,30,30,53,48,0,0,0,0,0,0,293,No,0,13,9,4,16,No,Yes,No,No,Yes,Religious,Roman Catholic,Mrs.,Stefani,Higuera,Administrator,shiguera@omsslo.com,Miss,Jillian,Iverson,jiverson@omsslo.com
2489,-13433266.061623,4249188.66639926,2489,streets,M,100,A,"900 TUCKER AVE, Paso Robles, CA, 93446",,Address,L,900 Tucker Avenue,Paso Robles,CA,93446,204406,San Luis Obispo,40754576978464,Saint Rose Catholic School,900 Tucker Avenue,Paso Robles,CA,93446,,,,,805-238-0304,srsoffice@saintrosecatholicschool.org,,Paso Robles Joint Unified,Sr.,Rebeca,Muñoz,Principal,sisterrebeca@saintrosecatholicschool.org,Coeducational,Day Only,K,8,21,14,18,27,19,26,15,29,19,0,0,0,0,0,0,188,No,0,11,3,2,9,No,Yes,Yes,Yes,Yes,Religious,Roman Catholic,Mr.,Trevor,Knable,Administrator,tkanble@saintrosecatholicschool.org,Sr.,Rebeca,Muñoz,school@dioceseofmonterey.org
2490,-13430543.0933698,4201458.35897312,2490,parcels,M,100,A,"2075 JOHNSON AVE, SAN LUIS OBISPO, CA 93401",0,Address,,2075 Johnson Avenue,San Luis Obispo,CA,93401,198156,San Luis Obispo,40688097070428,San Luis Obispo Christian School,2075 Johnson Avenue,San Luis Obispo,CA,93401,,,,,805-543-1146,info@slocs.com,,San Luis Coastal Unified,Mrs.,M Jonell,Griffith,Administrator,slocschool.adm@gmail.com,Coeducational,Day Only,K,6,4,7,5,5,0,9,6,0,0,0,0,0,0,0,0,36,No,0,3,2,2,0,No,Yes,No,No,Yes,Religious,Interdenominational,Mrs.,Chrissy,Ybarra,Other,bkeeperslocs@gmail.com,Mrs.,M Jonell,Griffith,slocschool.adm@gmail.com
2491,-13431189.3331815,4204066.97269816,2491,parcels,M,100,A,"165 GRAND AVE, SAN LUIS OBISPO, CA 93405",0,Address,,165 Grand Avenue,San Luis Obispo,CA,93405,196253,San Luis Obispo,40688096131916,San Luis Obispo Classical Academy,165 Grand Avenue,San Luis Obispo,CA,93405,,,,,805-548-8700,info@sloclassical.org,,San Luis Coastal Unified,Dr.,Susan,Theule,Executive Director,kmorales@sloclassical.org,Coeducational,Day Only,K,12,28,28,28,27,29,29,27,26,28,24,14,12,2,0,0,302,No,4,8,20,6,16,No,Yes,No,No,Yes,Non-religious,,Dr.,Susan,Theule,Executive Director,kmorales@sloclassical.org,Mrs.,Katie,Morales,kmorales@sloclassical.org
2492,-13438962.6082481,4236908.7214285,2492,parcels,M,100,A,"1460 PLUM ORCHARD LN, TEMPLETON, CA 93465",0,Address,,1460 Plum Orchard Lane,Templeton,CA,93465,196092,San Luis Obispo,40688417045321,Santa Lucia,1460 Plum Orchard Lane,Templeton,CA,93465,,,,,805-434-2217,slsofficemanager1@gmail.com,,Templeton Unified,Miss,Lesley,Thompquist,Director,slsdirector12@gmail.com,Coeducational,Day Only,1,8,0,5,6,5,5,5,9,4,6,0,0,0,0,0,0,45,No,0,6,0,0,2,No,Yes,No,No,Yes,Non-religious,,Ms.,Nancy,Cohn,President,,Miss,Lesley,Thompquist,slsdirector12@gmail.com
